digit,fill_rate,inv_clusters,enclosed_ratio,p0x,p0y,a0,d0,p1x,p1y,a1,d1,p2x,p2y,a2,d2
7,0.3739612188365651,1,1.7977839335180055,13,22,-2.4668517113662407,-2.692582403567252,6,11,2.4980915447965089,3.6278308980427116,21,9,1.4677147182721964,-6.634961646413845
0,0.49760765550239233,2,3.2535885167464116,10,22,1.5707963267948966,4.301162633521313,20,13,-2.3017030339516138,5.009861716344706,12,7,-2.4925970945932923,-2.13801569477661
1,0.9649122807017544,1,12.789473684210526,13,10,1.5707963267948966,2.692582403567252,13,22,2.1112158270654806,5.068968775248517,16,14,2.0344439357957027,-3.1622776601683795
5,0.41403508771929826,1,2.336842105263158,11,23,-2.300695984946628,4.865870685793475,14,4,-1.5707963267948966,-18.75518446841951,16,15,2.516107613350564,-2.0810153771656763
4,0.30701754385964913,1,3.1315789473684212,17,8,-2.8966139904629289,-2.5153847605937267,13,16,-1.7561442767905913,-8.19515062870479,12,16,-1.5172760583355815,7.539230729988306
8,0.5,3,2.93859649122807,17,12,1.4801364395941514,5.874002574905803,13,24,-1.6539375586833378,5.031152949374527,16,12,2.1910458127777184,-4.65527837358167
1,0.27530364372469635,1,2.8987854251012144,15,13,-2.459276098715045,1.5975746924507743,20,7,-2.1587989303424644,1.7492855684535893,13,20,-1.7894652726688385,2.704163456597992
8,0.4327485380116959,3,1.8596491228070176,12,22,-2.4329663814621232,4.308131845707602,15,6,-1.5707963267948966,-10.36523113726489,15,14,-1.9693187724613168,5.135322695999932
6,0.45614035087719296,2,2.982456140350877,9,18,1.9693187724613168,9.655748084658182,16,6,-2.459276098715045,1.5975746924507743,15,15,-1.9010936816241504,-3.5355339059327378
3,0.2993421052631579,1,2.2796052631578947,11,5,1.5707963267948966,-6.349872472599983,6,24,1.5707963267948966,1.8027756377319946,21,21,-1.5707963267948966,7.80848897034503
4,0.32894736842105265,1,4.828947368421052,17,12,1.5707963267948966,-5.0,13,7,-2.4980915447965089,1.63195137982798,16,21,-2.3561944901923448,1.118033988749895
2,0.4070175438596491,1,2.343859649122807,14,19,-1.8157749899217608,4.846648326421052,10,10,1.5907936607680471,12.747548783981962,20,19,-2.677945044588987,2.5609845714702466
9,0.3522267206477733,2,2.8218623481781377,20,9,1.5707963267948966,-6.062982194136789,13,21,-2.7367008673047097,-1.201850425154663,12,8,1.4108832036366774,-8.060121663132001
9,0.4421052631578947,2,3.6842105263157894,12,9,-1.5232132235179132,-21.129231988987307,12,21,-2.6011731533192091,-1.2957199952622667,19,6,1.2490457723982544,-5.5901699437494745
7,0.26006191950464397,1,2.1671826625387,15,8,-1.643836892098016,-5.6083773593561155,8,8,-2.7610862764774287,-3.0491836056815314,13,21,-2.7367008673047097,-1.201850425154663
2,0.3508771929824561,3,2.4,19,22,1.5707963267948966,5.270462766947298,16,3,1.4876550949064553,-8.43274042711568,17,17,-1.9890206563741257,4.5222133102210575
5,0.28792569659442724,1,2.1393188854489162,9,16,2.3794461130028077,5.460082416960389,18,7,-2.6011731533192091,-3.607717422415453,7,24,1.8157749899217608,3.455253320699379
6,0.5263157894736842,2,2.6477732793522266,20,17,-1.9437840485949576,6.118365862421622,16,12,-1.787669942461305,5.144191295202059,8,20,2.0344439357957027,4.556350576778789
6,0.5465587044534413,3,2.6275303643724697,14,14,-1.5273454314033656,-5.4245391509325485,16,7,-2.5360479899848229,1.8027756377319946,8,18,1.4903253155294356,8.34700545105848
1,0.8947368421052632,1,5.982456140350878,11,18,-1.5707963267948966,-3.2015621187164243,11,17,1.4288992721907325,5.038911092686593,13,9,1.6183794300718799,3.913118960624632
8,0.48771929824561405,3,2.263157894736842,21,5,1.7681918866447774,-4.575835618216445,8,24,1.5232132235179132,7.378647873726218,20,12,1.5920697128189578,-8.627404999666522
1,0.75,1,9.56578947368421,12,21,2.1587989303424644,1.7492855684535893,12,14,-2.4980915447965089,-1.63195137982798,14,5,-2.0344439357957027,-2.154065922853802
6,0.40166204986149584,2,1.7700831024930748,17,21,1.3854483767992019,11.136326942837925,13,7,-2.4917222041778455,1.8033283075174855,6,19,1.5232132235179132,6.72328044930449
9,0.5263157894736842,2,1.9009287925696594,20,14,-1.3854483767992019,32.13195932272658,13,17,-1.4141944498128811,9.918291183465023,19,15,1.6598459094293943,-14.193112570695845
0,0.42105263157894735,2,2.0061919504643964,23,16,-2.129395642138459,4.6967192376842295,15,6,-2.677945044588987,-4.123105625617661,5,20,1.5971060440478189,7.214221746566416
2,0.4024767801857585,1,2.024767801857585,17,3,1.4352686128093959,-11.595018087284057,16,21,1.8925468811915387,3.75,7,16,-2.0344439357957027,-3.3541019662496847
1,0.5789473684210527,1,5.315789473684211,15,18,1.5120405040791738,-8.617246917922477,13,12,-2.0344439357957027,-2.8793777672494825,15,6,-2.1587989303424644,-1.7492855684535893
5,0.5170278637770898,1,1.910216718266254,19,8,-2.677945044588987,3.591986478803242,14,22,-2.3086113869153615,11.111677990074316,11,8,1.5707963267948966,-7.71418427659428
1,0.6631578947368421,1,7.589473684210526,15,10,1.5707963267948966,-3.8078865529319574,16,20,1.8370483759458218,-2.9618406439239773,12,9,1.5707963267948966,2.692582403567252
1,0.543859649122807,1,13.210526315789474,14,20,2.819842099193151,2.0203050891044216,12,7,2.677945044588987,1.5297058540778357,13,13,2.677945044588987,1.5297058540778357
0,0.5983379501385041,2,1.5734072022160666,5,20,1.6169174428094077,8.645516979508814,22,17,-2.3086113869153615,3.7163519510525798,16,4,-2.1444629949630571,-6.851601597031489
9,0.4291497975708502,2,2.7449392712550607,19,9,1.4352686128093959,-4.829285191915322,7,16,1.3258176636680323,6.603786792439623,18,20,2.4360244759045822,-5.844268577556268
4,0.4699248120300752,1,2.4774436090225564,17,11,-2.5535900500422257,-1.9436506316151043,10,9,-2.3318090810196264,-2.1213203435596424,9,15,-1.5707963267948966,-5.5901699437494745
9,0.3508771929824561,3,3.087719298245614,17,16,-1.695151321341658,4.242640687119285,12,21,-2.9996955989856304,-0.3292694449033169,11,8,-2.2794225989225669,-3.245805462311869
9,0.5157894736842106,2,3.610526315789474,12,7,-2.3794461130028082,-2.4023136995636327,9,18,1.4464413322481351,12.237646832622683,16,20,-2.4805494847391065,-7.043077329662435
8,0.3268698060941828,3,1.8448753462603877,16,22,-1.3597029935721501,8.16333265278342,13,7,-2.4329663814621227,-2.171762714474548,20,5,-1.6738779353175968,-6.371060604258957
8,0.6165413533834586,3,5.2781954887218046,13,15,2.6260436461308143,1.538331922752805,16,11,-1.3854483767992019,4.165466493816883,13,18,-1.5232132235179132,-3.3616402246522465
1,0.5789473684210527,1,7.673684210526316,11,8,2.0344439357957027,2.154065922853802,14,21,2.1112158270654806,5.068968775248517,15,14,2.1763409903998667,-3.3800510200230978
6,0.45933014354066987,3,3.291866028708134,15,21,-1.3521273809209546,7.905694150420948,13,5,-2.3794461130028082,-2.4023136995636345,21,16,-1.4601391056210009,7.020105964663356
0,0.4117647058823529,1,2.015479876160991,12,4,-2.129395642138459,-5.1828799810490676,23,14,1.8370483759458218,-16.69412432511057,9,23,1.6183794300718799,7.291666666666667
1,0.4631578947368421,1,7.7894736842105265,15,15,-2.4329663814621232,6.046693311223912,12,22,-2.3561944901923448,-1.118033988749895,15,8,-2.819842099193151,-1.5206906325745548
2,0.4375,1,2.1414473684210527,13,4,2.0619599250811573,-21.574523620336198,14,21,-2.2142974355881808,3.932491550648055,21,18,1.727398203776912,-4.940074567726066
4,0.3894736842105263,1,2.3614035087719296,13,14,-1.5940479496053594,5.070764858480422,22,14,-1.4940244355251184,7.267220926874317,14,17,-2.0344439357957027,-2.7950849718747373
4,0.2631578947368421,1,3.175438596491228,17,21,2.819842099193151,2.020305089104421,6,13,1.3909428270024182,5.40717588214108,14,14,1.940129984468522,15.563917796945686
4,0.3379501385041551,1,1.8337950138504155,22,22,1.7681918866447772,-5.153882032022076,12,15,-1.3146449442292931,11.172668096596006,22,15,-1.1902899496825317,10.062305898749054
5,0.3263157894736842,1,2.424561403508772,10,13,1.5163048705541653,9.570280966501343,19,8,-2.5535900500422257,-2.080031396937291,9,22,2.0619599250811573,21.57452362033619
1,0.22105263157894736,1,3.905263157894737,15,14,-2.4980915447965089,1.6319513798279808,11,21,-2.5535900500422257,1.5811388300841898,17,7,-2.6011731533192091,-1.118033988749895
5,0.27017543859649124,1,2.480701754385965,9,11,-1.5495229407708353,-6.429115509505791,12,21,-2.6011731533192091,3.607717422415453,20,6,-2.819842099193151,-2.0203050891044216
9,0.46411483253588515,2,3.287081339712919,13,16,1.6575346654708816,6.19293952820468,8,8,-1.5925320336366893,-11.727744881263405,17,22,2.7985687131690899,0.9066396554599849
8,0.3765182186234818,2,2.7975708502024292,16,5,-2.5213431676069717,-2.23606797749979,11,17,-1.695151321341658,-3.9324915506480584,11,9,-1.5195591593914777,-6.243046131497027
7,0.33746130030959753,1,2.0897832817337463,4,15,1.3078015951139772,7.267220926874317,17,22,-2.4805494847391065,-5.33607130994268,20,9,1.4464413322481351,-5.660388679233963
0,0.47678018575851394,2,1.9504643962848298,11,5,-1.9067639327210275,-10.775959436409732,7,20,1.9264322110956564,5.024681455801176,24,15,-1.6718996985311951,11.853928673650774
9,0.4774436090225564,2,2.469924812030075,19,8,1.7126933813990606,-5.067446333773947,5,16,1.3339475658479762,29.14463930125058,16,21,-2.677945044588987,-2.5609845714702466
3,0.45454545454545453,1,3.2966507177033493,8,23,1.5707963267948966,8.707347542998845,12,13,-1.5707963267948966,-7.905694150420948,17,4,1.4464413322481351,-5.8024937949439295
0,0.6052631578947368,2,1.9736842105263157,6,13,-2.2794225989225669,-3.473110997362451,22,8,1.6845883339386045,-6.644677924469067,12,24,-1.8925468811915387,8.239352327407044
9,0.4354066985645933,3,3.3157894736842106,11,20,-2.677945044588987,-1.0975648163443912,16,16,-1.8337910584758159,5.053491642199262,14,6,-2.3561944901923448,-3.2310988842807022
4,0.37799043062200954,1,3.373205741626794,19,16,-1.4601391056210009,6.155536126122565,8,13,2.1112158270654806,10.137937550497032,17,20,-2.5535900500422257,-2.080031396937285
7,0.2966507177033493,1,3.4545454545454546,15,22,-2.9229237077158516,-0.7120003121097921,14,11,-1.7894652726688385,3.3180397458592985,19,12,1.9756881130799799,-10.581713294641846
7,0.26625386996904027,1,2.1609907120743035,21,10,-1.5152978215491797,6.26418390534633,9,10,-2.5636907166275478,7.537406715840665,11,22,-2.6954871046463893,-1.5046866086077382
8,0.5741626794258373,3,3.1770334928229667,11,21,1.7681918866447774,5.5901699437494745,19,8,-2.1587989303424644,2.5,9,8,-1.8692952583810758,-4.461439727761032
0,0.46558704453441296,2,2.708502024291498,8,22,1.8516340514160994,6.851601597031489,12,5,-1.4288992721907325,-14.277254638059798,19,18,-2.4805494847391065,3.2123316488120004
4,0.4979757085020243,1,2.6761133603238867,11,15,-2.1910458127777184,5.378067600087517,19,9,-2.3561944901923448,2.23606797749979,12,15,-1.6020361602251649,-6.219682021168324
7,0.3157894736842105,2,3.4354066985645932,16,8,-1.940129984468522,-3.5462726041177453,12,21,-2.6954871046463893,-1.5046866086077382,11,9,-2.2794225989225669,-1.822391591044886
0,0.4241486068111455,2,2.003095975232198,19,16,-2.5438342619967114,2.403700850309326,14,4,-1.6704649792860586,-4.8591265790377545,4,17,-1.501939837493852,-10.092296291946866
9,0.46616541353383456,2,5.428571428571429,16,8,2.3561944901923448,-3.1622776601683795,10,12,-2.5959375990628017,-8.535051695099247,13,18,1.9655874464946581,6.146362971528592
0,0.46558704453441296,1,2.708502024291498,7,19,1.8370483759458218,7.978428968047902,20,17,-1.9513027039072615,12.67242193812129,20,11,-1.2793395323170293,10.44030650891055
8,0.4245614035087719,3,2.3263157894736843,16,21,-1.8052120025187073,5.672552742189318,16,5,-1.4343937223939491,-6.014162971686087,9,8,-1.727398203776912,-4.4811410377268865
9,0.4853801169590643,1,4.099415204678363,17,17,-1.5707963267948966,6.062982194136787,12,7,-2.3318090810196264,-2.1213203435596424,15,23,-2.0899424410414196,2.1032382440206603
0,0.5101214574898786,2,2.6639676113360324,21,11,2.1486982637571423,-23.067946972255527,12,23,1.4464413322481351,8.616263691415206,9,5,-1.823350602572956,-4.962421284010458
4,0.34365325077399383,1,2.08359133126935,13,15,-1.2178059389679863,8.694087674611247,18,7,-2.5535900500422257,-2.576941016011038,13,16,-1.4565419988334569,-10.61431161739239
8,0.49282296650717705,3,3.2583732057416266,14,23,-1.489892227639666,6.586002887015595,18,11,-1.7681918866447774,5.031152949374527,17,12,1.5385494443596426,-8.2464931189161
3,0.37543859649122807,1,2.375438596491228,13,12,-1.7359450042095235,-36.10635178266082,11,6,-2.7430702079233731,-2.1081851067789197,10,24,1.6929914974862517,28.598787124631688
5,0.3087719298245614,1,2.442105263157895,13,16,2.6504290553035328,1.777464896027928,15,4,-1.967237610013338,-7.428415648373173,8,20,-1.781889660017643,-7.138627319029898
6,0.37218045112781956,2,2.575187969924812,7,14,2.3191743743184148,28.054634198292444,18,4,2.0724003809840172,-5.39415836293712,20,20,-1.6078164426688266,5.408326913195984
2,0.29473684210526313,2,2.456140350877193,8,15,-1.9513027039072615,-3.5377429245212264,11,8,1.3734007669450157,6.500098115429034,19,17,2.3329428673818819,5.608921464952063
0,0.38345864661654133,2,2.56390977443609,20,12,1.9655874464946581,-5.5901699437494745,11,23,1.7561442767905913,6.0751341023717185,10,6,-2.3100733741778341,-2.72132780090896
5,0.5219298245614035,1,2.9166666666666665,17,22,-2.117585167684144,3.6817964365238884,10,17,1.5707963267948966,10.36523113726489,15,6,-2.9584818363273095,-0.870025542409213
6,0.41700404858299595,2,2.757085020242915,13,16,-1.4940244355251184,-6.942003043070494,11,5,-2.7367008673047102,-1.0613228773563668,9,18,2.0344439357957027,4.08166632639171
2,0.4520123839009288,1,1.9752321981424148,9,17,1.849095985800008,-10.644834428021884,17,12,-2.9147938055359077,1.0405223657979474,12,10,-2.5535900500422257,1.9436506316151012
6,0.4421052631578947,2,2.3087719298245615,9,7,-2.6642472712161216,-1.6770509831248424,19,20,1.2949904282063742,13.573218228792307,11,20,1.9756881130799799,4.272294465506796
5,0.407202216066482,1,1.7645429362880887,20,15,1.643836892098016,-8.785598759454595,7,23,1.9693187724613168,5.11590656677778,19,4,2.0778948311872334,-9.147550817044594
8,0.46558704453441296,3,2.708502024291498,13,23,1.8925468811915387,3.75,11,12,-1.6220334941983154,6.851601597031491,20,11,-1.5707963267948966,5.5901699437494745
4,0.4354066985645933,1,3.3157894736842106,7,16,1.489892227639666,6.586002887015598,13,16,-1.7063240407803972,-11.217842929904126,17,7,2.3561944901923448,-2.6700011704117284
0,0.3126934984520124,2,2.1145510835913313,13,23,1.9513027039072615,10.262818510866406,8,7,-1.9597532069739036,-4.714146028595807,22,11,2.1411796084448382,-5.6784967591596835
6,0.5263157894736842,2,5.368421052631579,17,18,1.7681918866447774,-4.103690750748377,12,6,-2.8753406044388679,-1.05409255338946,14,15,1.695151321341658,8.110350040397627
6,0.5696594427244582,1,1.8575851393188854,15,11,-1.4711276743037345,-6.708203932499369,12,8,-2.1112158270654806,3.431876713662333,7,18,2.0714640516696328,3.9613448583050364
2,0.39009287925696595,2,2.0371517027863777,19,5,1.7539071440573806,-3.8871599857868016,12,13,1.5707963267948966,-4.716990566028302,13,16,-1.7311717707708474,-8.959786703810408
8,0.5029239766081871,3,1.7894736842105263,10,13,-1.5707963267948966,6.708203932499369,11,23,1.5817848954776301,7.0325785016757125,15,5,-1.1955255039389392,-11.595018087284057
5,0.3157894736842105,1,2.8582995951417005,11,14,2.1587989303424644,3.0046260628866572,12,23,-2.2694561515163598,4.350127712046057,17,7,-2.5213431676069722,2.051845375374187
1,0.3062200956937799,1,3.444976076555024,13,13,-2.2794225989225669,-1.8223915910448856,16,6,-2.4037775934693286,-1.5023130314433282,10,18,-1.9513027039072615,-2.1213203435596424
9,0.5105263157894737,2,3.6157894736842104,10,7,-1.9513027039072615,-3.5377429245212264,13,12,-1.8925468811915387,-7.68295371441074,13,23,1.9138202672155999,3.689323936863109
2,0.5139318885448917,1,1.9133126934984521,20,21,-1.8650308919060843,5.7975090436420285,14,19,-1.8925468811915387,5.125894398876136,16,5,1.5883383868522991,-5.70878951948465
4,0.3684210526315789,1,3.0701754385964914,13,14,-1.8925468811915387,22.577989835235552,19,16,-1.3734007669450157,5.719794522770558,17,21,2.5535900500422257,2.576941016011038
1,0.38011695906432746,1,4.204678362573099,13,24,-1.4056476493802696,4.743416490252569,16,5,-1.5707963267948966,-2.692582403567252,16,14,-2.2531128816696446,4.123105625617661
4,0.3263157894736842,1,2.424561403508772,20,12,2.5636907166275478,-7.5374067158406675,7,9,-2.8753406044388679,-1.0540925533894596,17,16,1.9756881130799799,-6.6211781428987395
5,0.3007518796992481,1,2.6466165413533833,10,16,1.6512673380603575,6.025316958006809,13,9,1.2812926548335082,5.775846965014335,12,22,2.3805798993650638,7.53740671584066
2,0.5041551246537396,1,1.667590027700831,14,20,-1.5707963267948966,5.42940678618637,23,19,-1.3734007669450157,7.774602526460401,16,4,-2.0663480002807253,-6.391892534646684
9,0.3684210526315789,2,4.216374269005848,17,20,-2.9764439761751667,-3.010398644698074,12,9,-2.5213431676069722,-2.0518453753741888,14,15,-2.5535900500422257,1.8303342472865778
7,0.33881578947368424,1,2.2401315789473686,20,8,1.4909663410826592,-6.839484584580628,10,10,-2.3561944901923448,3.1622776601683786,13,20,-2.6632402222111358,-1.884807682497076
3,0.5052631578947369,1,3.6210526315789475,15,5,2.1910458127777184,-5.378067600087519,15,10,1.3891474967948847,-5.77831344338467,12,24,-2.2218730482393765,3.6893239368631066
7,0.3333333333333333,1,2.4175438596491228,20,9,1.4909663410826592,-6.839484584580628,10,7,2.3561944901923448,-2.6700011704117284,16,23,-2.3561944901923448,3.1622776601683795
7,0.2596491228070175,1,2.491228070175439,16,23,-2.5213431676069722,2.0518453753741888,9,8,-2.7610862764774282,-2.5495097567963922,15,8,-1.6914199953749993,-5.7975090436420285
8,0.519298245614035,3,2.231578947368421,14,24,-1.7561442767905913,6.0751341023717185,22,7,1.4940244355251184,-8.567978054003428,13,8,1.6262948320406134,-5.031152949374527
6,0.31024930747922436,2,1.8614958448753463,21,18,-2.2296023629123729,2.805193506196292,11,6,-2.8966139904629289,-0.8003905296791061,6,19,1.5883383868522991,5.708789519484649
7,0.34035087719298246,1,2.4105263157894736,17,8,-1.8622531212727635,-4.00195264839553,12,8,-2.1112158270654806,-3.560001560548972,11,23,-2.7367008673047097,1.201850425154663
9,0.45112781954887216,1,5.443609022556391,14,21,-2.7430702079233731,1.118033988749895,14,11,-1.7126933813990606,-7.215434844830906,13,7,-2.2794225989225669,-1.8223915910448856
5,0.5409356725146199,1,1.7514619883040936,14,6,-1.4711276743037345,-6.7314560089181334,15,24,-1.8925468811915387,4.206476488041322,6,13,1.6718996985311951,11.853928673650774
6,0.4979757085020243,2,2.6761133603238867,21,16,-1.8925468811915387,8.761599454437528,15,4,-1.781889660017643,-10.707940978544844,8,17,2.1112158270654806,10.137937550497032
9,0.4089068825910931,1,2.7651821862348176,12,8,-2.5238369280235604,-2.2859540901359936,16,17,-1.9067639327210275,10.775959436409728,13,20,-2.5535900500422257,-2.576941016011038
4,0.44129554655870445,1,2.7327935222672064,12,16,-1.5707963267948966,5.385164807134504,20,12,1.9064348771225057,-10.926241253692154,15,21,2.8966139904629289,2.0155644370746373
1,0.9578947368421052,1,7.294736842105263,12,18,-1.3258176636680323,-3.8418745424597094,12,14,1.4601391056210009,7.020105964663357,17,10,-1.5707963267948966,3.906013881752655
8,0.6842105263157895,4,5.2105263157894735,15,16,1.8370483759458218,-16.58229477484947,15,11,-1.5232132235179132,3.913118960624632,11,19,-1.5707963267948966,-3.2015621187164243
5,0.36140350877192984,1,2.389473684210526,8,21,2.2455372690184494,3.3541019662496847,15,7,-2.3561944901923448,-4.2163702135578385,19,15,1.4659193880646626,-6.520565755958434
0,0.5696594427244582,2,1.8575851393188854,6,21,1.9138202672155999,9.578630610141985,20,18,-2.5959375990628013,2.2129040748402167,15,5,-2.0576955586061656,-34.07547179097859
8,0.48582995951417,3,2.688259109311741,13,22,2.3127435948008142,2.8814059068447824,18,13,-1.67300304490215,6.851601597031489,7,8,-1.4442041995149244,-7.523433043038691
4,0.3649122807017544,1,2.3859649122807016,18,9,-2.6011731533192091,-1.4150971698084929,11,16,-1.5707963267948966,4.924428900898052,19,16,-1.6373644905707203,5.985357908890718
2,0.34674922600619196,2,2.0804953560371517,12,14,1.5707963267948966,-4.6097722286464435,21,19,-1.4711276743037345,6.80277721065285,16,3,2.4905159321453136,-1.6666666666666672
6,0.49584487534626037,1,1.6759002770083102,18,21,-2.1910458127777184,3.555928584655989,18,4,-2.4668517113662407,-3.1921908847417155,11,21,-1.7359450042095235,4.961587139089215
6,0.5182186234817814,3,2.6558704453441297,9,18,1.9868608325187194,5.719342001828908,15,14,-1.5707963267948966,-4.6097722286464435,15,7,-2.3318090810196264,2.1213203435596424
8,0.5546558704453441,3,2.619433198380567,11,17,-1.6973884540748687,-6.149186938124422,12,17,1.8588517738455224,5.031152949374527,18,12,1.4801364395941514,5.874002574905803
9,0.4502923976608187,2,4.1345029239766085,14,15,-1.3258176636680323,8.246211251235321,15,20,-2.677945044588987,-2.5609845714702466,18,8,1.8094056493030974,-5.061218592589665
5,0.3967611336032389,1,2.777327935222672,15,24,-2.1685547183879788,8.039207833512023,15,6,-2.9262349538920556,-1.209276966014235,16,12,2.5438342619967114,-2.403700850309327
2,0.3643724696356275,2,2.8097165991902835,10,14,-2.117585167684144,-11.570769898731147,19,20,1.6475682180646747,9.987839828733962,15,7,2.1348800478445535,-6.408385143538813
4,0.5182186234817814,1,2.6558704453441297,11,15,-1.6814535479687922,-5.268197628221629,8,10,-2.1587989303424644,-4.216370213557839,16,10,-2.2218730482393765,-3.6893239368631097
1,0.2556390977443609,1,2.691729323308271,15,15,-2.3561944901923448,1.8715955487121634,10,22,-2.0899424410414196,2.1032382440206603,17,7,-2.2142974355881808,-1.8027756377319946
6,0.4934210526315789,2,2.085526315789474,13,8,-2.6260436461308143,1.5383319227528074,10,21,1.9756881130799799,4.741238112874653,21,11,1.4876550949064553,-8.432740427115679
1,0.6842105263157895,1,7.568421052631579,12,14,-2.5535900500422257,-2.080031396937291,13,23,1.5707963267948966,3.30420607374567,13,8,2.3086113869153615,5.555838995037159
5,0.5296052631578947,1,2.049342105263158,17,22,-1.5707963267948966,6.103277807866853,14,8,1.4743225516123097,-15.754115296021244,17,7,-1.8925468811915387,-5.2704627669473
3,0.45614035087719296,1,2.294736842105263,11,14,1.2966288756752378,24.331050121192877,12,23,-2.7213959399805181,10.526751635713643,13,4,-2.0778948311872334,-7.7308230480331135
1,0.46616541353383456,1,5.428571428571429,17,10,-1.5707963267948966,3.1622776601683795,14,17,-1.4288992721907325,2.2410934831014973,14,20,-2.0344439357957027,3.1622776601683795
7,0.47368421052631576,1,3.277511961722488,15,8,-1.7681918866447774,-4.575835618216444,10,7,-1.7126933813990606,-3.023346655611956,13,20,-2.5213431676069722,-2.0518453753741888
8,0.4777327935222672,3,2.6963562753036436,18,17,-2.0778948311872334,5.830951894845301,17,24,-1.8094056493030974,5.0612185925896656,12,12,1.4940244355251184,16.516411197441627
6,0.47368421052631576,2,2.700404858299595,8,19,1.5337762109209665,9.396275858019495,15,7,-2.8473580884786056,-0.9718253158075522,18,19,-1.3009471708564273,8.366003667290082
7,0.2412280701754386,1,3.1973684210526314,18,12,2.117585167684144,-11.570769898731143,12,21,-2.5535900500422257,-1.6770509831248424,10,7,-2.4329663814621232,-6.046693311223912
5,0.4152046783625731,1,4.169590643274854,11,15,1.9295669970654687,3.5355339059327378,11,6,-1.8925468811915387,-2.343074902771997,10,19,-1.5707963267948966,-4.7434164902525655
1,0.39097744360902253,1,5.503759398496241,10,20,-2.1587989303424644,-1.7492855684535913,17,8,-2.0344439357957027,2.154065922853802,15,14,-2.6011731533192091,1.2957199952622667
4,0.23308270676691728,1,2.7142857142857144,21,13,-1.4640606541457608,28.139651739138493,7,9,-1.6539375586833378,-6.2400941908118766,14,22,2.6516353273360647,-6.046693311223912
0,0.5789473684210527,2,2.1719298245614036,22,15,-2.0268683231445075,9.065489684598672,12,8,-2.4370985893475758,-2.6275568028238934,10,24,1.4104208828189457,9.154780172128657
5,0.4777327935222672,1,2.6963562753036436,16,5,-2.7610862764774282,-2.549509756796389,11,24,1.5120405040791738,11.747261955566877,9,15,1.6295521495106193,5.442655601817922
4,0.5263157894736842,1,2.2245614035087717,12,15,-1.5707963267948966,-5.8818573517019015,19,9,-2.2142974355881808,2.7950849718747373,12,14,-2.0724003809840172,5.394158362937115
9,0.3268698060941828,1,1.8448753462603877,17,17,1.5846843227258636,18.24828759089466,10,4,-1.695151321341658,-8.352245207128442,8,20,1.6738779353175968,7.194301351679364
4,0.3824561403508772,1,2.3684210526315788,20,11,-2.5213431676069722,2.0518453753741883,11,14,-2.1451011569695981,3.7347596645655967,11,15,-1.5495229407708353,-8.1782400986466
1,0.38596491228070173,1,6.491228070175438,16,10,-1.5707963267948966,3.1622776601683795,11,19,-2.2794225989225669,-1.3605554421305717,14,17,-1.7359450042095235,2.23606797749979
4,0.4152046783625731,1,4.169590643274854,14,16,-1.8925468811915387,-11.434438521305744,12,5,2.677945044588987,-1.5297058540778357,10,15,2.1910458127777184,5.378067600087517
6,0.4487534626038781,2,1.7229916897506925,18,19,1.6718996985311951,11.853928673650774,10,20,1.8925468811915387,5.079897978079985,8,6,-2.8473580884786056,-0.971825315807549
0,0.631578947368421,2,2.119298245614035,11,7,-1.6591731129397453,-19.982360934602053,15,22,2.4584012082995983,17.54458605952277,22,9,1.9487646382911699,-5.1078643069073175
2,0.3739612188365651,2,1.7977839335180055,17,4,1.823350602572956,-4.962421284010458,18,20,1.7506498265873749,5.669270235224284,14,20,-1.8513331185332185,5.600514250623925
5,0.45614035087719296,1,2.294736842105263,9,23,1.9868608325187194,5.719342001828907,15,5,-2.5213431676069722,-2.0518453753741883,19,14,2.2142974355881808,-4.109629332973701
2,0.45614035087719296,1,1.8362573099415205,11,22,-2.0344439357957027,3.6196045241242474,22,19,-1.4056476493802696,9.099999999999998,14,4,2.4360244759045822,-5.84426857755627
0,0.4182825484764543,2,1.7534626038781163,15,23,-2.4037775934693282,12.597277731716483,7,9,-2.445388102784078,-3.913118960624632,22,11,2.4139813209632823,-3.692936200068689
1,1.280701754385965,1,12.473684210526315,13,17,1.5707963267948966,3.8078865529319543,13,23,1.5707963267948966,2.915475947422648,16,5,1.6475682180646747,-3.5003571246374277
1,0.3894736842105263,1,3.736842105263158,17,10,-1.6295521495106193,2.7213278009089588,12,22,-2.1587989303424644,2.23606797749979,12,14,-2.2531128816696446,-4.123105625617661
5,0.5344129554655871,1,2.639676113360324,12,23,1.9513027039072615,20.0824745767041,11,6,-2.1962813670341257,-3.138828586902954,19,12,1.8925468811915387,-6.057539680616917
4,0.41148325358851673,1,3.339712918660287,18,16,-1.1839206090638685,6.636079491718597,10,9,2.677945044588987,-2.5609845714702466,19,21,2.4980915447965089,-1.6319513798279852
3,0.40350877192982454,1,3.0350877192982457,12,15,1.727398203776912,4.481141037726887,13,5,1.9936502529278375,-5.153882032022076,17,24,-1.7063240407803972,3.3050886691753263
7,0.3588516746411483,1,3.3923444976076556,18,9,1.7681918866447774,-4.575835618216442,17,22,-2.4980915447965089,2.1360009363293826,8,7,-1.4909663410826592,-3.5355339059327378
3,0.46153846153846156,1,2.7125506072874495,10,5,-1.6262948320406134,-5.031152949374527,19,18,-1.9872349439864885,6.851601597031489,8,20,2.677945044588987,1.0975648163443912
