digit,fill_rate,inv_clusters,enclosed_ratio,h_sym,v_sym,di1,di2,a0,d0,a1,d1,a2,d2,a3,d3,a4,d4,a5,d5,a6,d6,a7,d7,a8,d8,a9,d9,a10,d10,a11,d11,a12,d12,a13,d13,a14,d14,a15,d15,a16,d16,a17,d17,a18,d18,a19,d19,a20,d20,a21,d21,a22,d22,a23,d23,a24,d24
9,0.5141700404858299,2,2.659919028340081,1.2586206896551724,2.742857142857143,6.428571428571429,1.8214285714285714,0,0,0,0,-1.4711276743037345,-6.960204339273704,0,0,0,0,0,0,-1.7359450042095235,4.375000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5535900500422257,-1.8303342472865785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.36363636363636365,2,3.38755980861244,1.162162162162162,0.8181818181818182,0.9444444444444444,0.7307692307692307,0,0,1.6475682180646747,6.7861992307918575,0,0,0,0,0,0,-2.4668517113662407,-4.185067848841674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.849095985800008,4.434015542052203,0,0
7,0.45614035087719296,1,2.982456140350877,0.6875,1.6341463414634145,1.1764705882352942,1.9583333333333333,-2.1587989303424644,-2.7199189663799688,0,0,-1.6614562139956417,-4.833218389437827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2794225989225669,2.1213203435596424,0,0,0,0,0,0
9,0.41626794258373206,1,3.334928229665072,0.5166666666666667,1.7575757575757576,0.9285714285714286,6.4,0,0,0,0,0,0,0,0,1.695151321341658,-4.555776776886279,1.4288992721907325,7.47600327715284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.677945044588987,-2.5609845714702466,0,0,0,0,0,0,0,0,0,0,0,0
9,0.44534412955465585,2,2.7287449392712553,1.3265306122448979,1.5333333333333334,3.857142857142857,1.105263157894737,0,0,-2.6344941491974563,-2.201587142664483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7506498265873749,7.150000000000001,0,0,0,0,0,0,-2.4037775934693286,1.5023130314433293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.2736842105263158,1,2.4771929824561405,0.41379310344827586,2.4166666666666665,1.0,6.666666666666667,0,0,2.7468015338900322,-7.5374067158406675,-1.7681918866447774,-5.031152949374527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.677945044588987,2.5609845714702466,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.36363636363636365,1,3.38755980861244,0.5686274509803921,0.6,0.27586206896551724,1.0476190476190477,0,0,0,0,0,0,-2.8753406044388679,-1.0540925533894594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2142974355881808,-3.2829526005987018,0,0,0,0,0,0,0,0,-1.5707963267948966,4.47213595499958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.5684210526315789,1,7.684210526315789,1.0714285714285714,1.0,1.3333333333333333,0.9615384615384616,0,0,0,0,1.5707963267948966,2.692582403567252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4980915447965089,-1.63195137982798,0,0,0,0,0,0,0,0,0,0,1.5707963267948966,-2.692582403567252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.7719298245614035,1,12.982456140350877,1.0869565217391304,1.0869565217391304,1.5,1.0,0,0,0,0,2.677945044588987,1.5297058540778357,0,0,0,0,0,0,0,0,-2.5535900500422257,2.080031396937291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.819842099193151,1.5206906325745548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.37280701754385964,1,3.0657894736842106,0.5892857142857143,1.0227272727272727,0.6857142857142857,2.3333333333333335,0,0,0,0,-2.4980915447965089,-3.1320919526731648,0,0,0,0,0,0,0,0,2.8535372065391678,-1.0811686361686186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3228734943140976,15.553726330940048,0,0,0,0
7,0.3059210526315789,1,2.273026315789474,0.29333333333333333,2.3448275862068964,0.75,47.0,0,0,-2.5959375990628017,8.535051695099243,0,0,-1.4711276743037345,-7.648529270389178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.117585167684144,11.570769898731143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.291866028708134,1,3.45933014354067,0.32653061224489793,1.9545454545454546,0.6666666666666666,7.75,-2.5535900500422257,-2.576941016011038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4980915447965089,3.1320919526731648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9229237077158516,-0.7120003121097981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0.4784688995215311,2,3.272727272727273,0.9622641509433962,2.3548387096774195,2.3333333333333335,2.375,-1.8925468811915387,-5.031152949374527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6169174428094077,8.645516979508812,0,0,0,0,-2.3561944901923448,-2.1759351731039738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0.5473684210526316,1,2.2035087719298247,1.2857142857142858,1.4242424242424243,2.6,1.0784313725490196,0,0,-2.2655346029915999,-4.89585413948394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4056476493802696,5.031152949374527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.3355263157894737,1,2.2434210526315788,0.7966101694915254,0.43243243243243246,0.06896551724137931,0.6666666666666666,0,0,0,0,0,0,-2.5535900500422257,2.660159070618097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8925468811915387,3.75,0,0,2.4329663814621232,6.046693311223912,0,0,0,0,0,0,0,0,0,0,0,0
8,0.5164473684210527,3,2.0625,1.1756756756756757,1.2054794520547945,2.1666666666666665,1.0163934426229508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3734007669450159,10.307764064044152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5707963267948966,5.5901699437494745,0,0,0,0,0,0
7,0.23839009287925697,1,2.1888544891640866,0.39655172413793105,1.8928571428571428,0.8148148148148148,31.0,2.4805494847391065,7.043077329662434,0,0,0,0,1.8157749899217608,-3.3333333333333326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.300695984946628,4.865870685793468,0,0,0,0,0,0,0,0,0,0,0,0
3,0.3967611336032389,1,2.777327935222672,0.7586206896551724,1.0816326530612246,0.8648648648648649,1.75,0,0,-2.2218730482393765,-3.6893239368631074,0,0,0,0,0,0,-1.3833672143512228,-14.787156589419077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3794461130028082,2.4023136995636336,0,0
7,0.38721804511278196,1,2.5601503759398496,0.3375,1.326086956521739,0.5365853658536586,7.8,0,0,-1.7894652726688385,-3.3180397458592985,0,0,0,0,0,0,-2.0344439357957027,3.1622776601683795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6169174428094077,-8.645516979508812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.22910216718266255,2,2.198142414860681,1.5161290322580645,0.7727272727272727,1.375,0.6388888888888888,0,0,0,0,0,0,-2.7547169358587653,-1.0440321780364383,0,0,-2.3561944901923448,-2.23606797749979,0,0,0,0,0,0,0,0,-2.1763409903998667,-3.40039763581153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.3894736842105263,1,2.3614035087719296,2.7096774193548385,1.3,5.857142857142857,0.5581395348837209,1.8157749899217608,7.378647873726218,0,0,2.1763409903998667,13.064838307457151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3794461130028082,2.4023136995636354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0526315789473684,1,12.701754385964913,0.8285714285714286,0.9393939393939394,0.7333333333333333,1.1111111111111112,0,0,0,0,0,0,0,0,0,0,0,0,1.5707963267948966,3.1622776601683795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1587989303424644,2.23606797749979,0,0,0,0,0,0,0,0,0,0,1.8925468811915387,2.33238075793812,0,0,0,0,0,0,0,0
0,0.3508771929824561,2,3.087719298245614,0.8666666666666667,0.8260869565217391,0.65,0.9615384615384616,0,0,1.6475682180646747,6.7861992307918575,0,0,0,0,0,0,-2.342496716819479,-6.3287380817009575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7126933813990606,4.650688793071409,0,0
7,0.3562753036437247,1,2.817813765182186,1.6285714285714286,2.066666666666667,14.5,1.1785714285714286,0,0,-1.5707963267948966,3.7431910974243268,-2.0344439357957027,-4.081666326391711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7367008673047097,-1.201850425154663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.44272445820433437,2,1.9845201238390093,1.2272727272727273,1.0136986301369864,1.2580645161290323,0.8333333333333334,0,0,-1.8925468811915387,-18.182745801939795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0724003809840172,5.02977488865094,1.8925468811915387,5.5901699437494745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.30030959752321984,1,2.126934984520124,1.8857142857142857,0.9423076923076923,2.272727272727273,0.5853658536585366,0,0,0,0,0,0,-2.3561944901923448,-4.353673771499419,0,0,1.2753554896511767,5.652956604056582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9936502529278375,4.47213595499958,0,0,0,0,0,0
6,0.5333333333333333,1,2.2175438596491226,0.9024390243902439,0.45794392523364486,0.35294117647058826,0.5535714285714286,0,0,0,0,0,0,-2.2455372690184494,2.358495283014151,0,0,0,0,0,0,0,0,0,0,0,0,-2.0280745951770394,-10.738365797457265,-1.8925468811915387,-4.6647615158762425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.4769736842105263,1,2.101973684210526,0.5851063829787234,0.8860759493670886,0.5636363636363636,1.625,0,0,-2.6087487659704047,-2.491666666666666,0,0,0,0,0,0,1.2120256565243244,21.894012823181672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7681918866447774,7.378647873726221
3,0.5406698564593302,1,3.210526315789474,0.95,0.8,0.7894736842105263,0.8148148148148148,1.5707963267948966,3.8078865529319557,0,0,0,0,1.2722973952087173,-10.501071373912284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1451011569695986,8.639353549431005,0,0,0,0
9,0.3765182186234818,2,2.7975708502024292,0.7321428571428571,3.619047619047619,2.0,36.0,-2.0576955586061656,-3.2270085502944474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4601391056210009,6.155536126122565,0,0,0,0,0,0,0,0,2.4329663814621232,-6.046693311223912,0,0,0,0,0,0,0,0,0,0
1,0.3567251461988304,1,4.228070175438597,1.096774193548387,1.03125,1.6666666666666667,0.9655172413793104,0,0,0,0,-1.8925468811915387,-2.7950849718747373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8925468811915387,-9.070039966835868,0,0,0,0,0,0,0,0,-1.7681918866447774,-1.943650631615102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.4699248120300752,4,2.4774436090225564,1.015625,1.1147540983606556,1.1818181818181819,1.0769230769230769,-1.5273454314033656,-5.4245391509325485,0,0,0,0,-2.3794461130028082,-2.4023136995636287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.849095985800008,4.88262224629348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.4449760765550239,2,3.3062200956937797,1.5526315789473684,0.4057971014492754,0.6551724137931034,0.225,-2.6260436461308143,-1.5383319227528045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5707963267948966,-8.761599454437528,1.8692952583810758,4.461439727761032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.9473684210526315,1,12.807017543859649,0.5675675675675675,0.8125,0.3125,1.3125,0,0,0,0,2.677945044588987,1.5297058540778357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5535900500422257,2.576941016011038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5707963267948966,2.692582403567252,0,0,0,0
7,0.2138157894736842,1,2.3651315789473686,0.5,2.1363636363636362,1.0714285714285714,4.0,0,0,-2.9441970937399127,-3.012371186505615,0,0,0,0,-1.983206768392284,5.568163471418956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7367008673047102,-1.0613228773563668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.4493927125506073,2,2.7246963562753037,1.0535714285714286,1.0175438596491229,1.0740740740740742,0.9666666666666667,0,0,0,0,1.2722973952087173,-26.16000151017476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9347752833045406,6.749911242019997,0,0,0,0,0,0,-2.0205559398647357,7.585435476025536,0,0,0,0,0,0,0,0,0,0
2,0.3713450292397661,2,1.9210526315789473,0.7945205479452054,0.5783132530120482,0.34210526315789475,0.7777777777777778,0,0,-1.9513027039072615,-4.003856165939387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4181469983996313,9.749871794028886,0,0,-1.611590009662762,5.605398632315144,0,0,0,0,0,0
3,0.41148325358851673,1,3.339712918660287,0.6363636363636364,1.25,0.8076923076923077,2.0714285714285716,0,0,2.4805494847391065,-7.043077329662433,0,0,0,0,0,0,1.5707963267948966,5.272601879386722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1910458127777184,5.378067600087519,0,0,0,0
8,0.48582995951417,3,2.688259109311741,1.48,1.2962962962962963,2.25,0.8947368421052632,-1.6262948320406134,-7.269972489631581,0,0,-1.4352686128093959,-4.829285191915322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5707963267948966,15.245918028407658,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.5368421052631579,1,7.71578947368421,1.75,1.037037037037037,9.0,0.7307692307692307,0,0,0,0,0,0,-1.4464413322481351,2.8284271247461903,0,0,0,0,0,0,0,0,0,0,0,0,-2.4329663814621232,-6.046693311223912,0,0,0,0,0,0,0,0,0,0,2.0344439357957027,-4.079215610874228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.40669856459330145,2,3.3444976076555024,1.2820512820512822,0.5084745762711864,0.64,0.4117647058823529,0,0,0,0,-3.0385110450670929,-0.30046260628866545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2794225989225665,14.057732203692877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5707963267948966,-8.761599454437528,0,0,0,0,0,0,0,0,0,0
3,0.4291497975708502,1,2.7449392712550607,0.71875,1.619047619047619,1.1428571428571428,2.5714285714285716,-2.1910458127777184,-5.378067600087517,0,0,0,0,0,0,0,0,0,0,1.3397056595989993,11.832347376765291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9437840485949576,6.118365862421622,0,0,0,0
7,0.43508771929824563,1,2.3157894736842106,0.7297297297297297,2.0476190476190474,1.4615384615384615,3.0,-2.0464915456498889,-3.1320965341093165,0,0,-1.4909663410826592,-6.839484584580628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.060753653048625,3.0046260628866572,0,0,0,0
2,0.33436532507739936,2,2.0928792569659445,2.027027027027027,0.45454545454545453,0.9259259259259259,0.2,0,0,2.5748634360662868,-1.756065876073876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0778948311872334,-13.567332088513192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4876550949064553,9.276987657639737,0,0,0,0,0,0,0,0
6,0.47953216374269003,2,4.105263157894737,0.9545454545454546,0.5087719298245614,0.4444444444444444,0.5666666666666667,0,0,0,0,0,0,-2.1486982637571423,2.5243990775921006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4464413322481351,-5.69600249687835,0,0,0,0,0,0,2.1112158270654806,10.137937550497032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.44976076555023925,2,3.3014354066985647,0.8846153846153846,0.48484848484848486,0.047619047619047616,0.6888888888888889,0,0,0,0,0,0,2.1587989303424644,-2.719918966379968,0,0,0,0,0,0,0,0,1.5707963267948966,-15.116733278059781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5707963267948966,8.761599454437528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.4052631578947368,1,3.721052631578947,0.4727272727272727,0.7608695652173914,0.047619047619047616,1.36,0,0,0,0,0,0,2.3086113869153615,5.555838995037159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6575346654708816,4.170542415115952,0,0,0,0,-1.4601391056210009,3.3541019662496847,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.47058823529411764,1,1.956656346749226,0.95,0.8352941176470589,0.8085106382978723,0.868421052631579,0,0,0,0,0,0,0,0,0,0,-2.5535900500422257,-3.6619343677364653,0,0,-1.5385494443596426,-7.939052171557764,0,0,0,0,0,0,0,0,1.5576391913221408,-10.013879257199871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.3653250773993808,1,2.0619195046439627,0.90625,1.8372093023255813,2.0714285714285716,1.7241379310344827,2.3329428673818819,5.608921464952065,0,0,-1.4711276743037345,-6.73145600891813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7367008673047097,-1.307845244542898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.29959514170040485,1,2.874493927125506,0.95,1.3636363636363635,1.2941176470588236,1.4375,0,0,-2.1112158270654806,-3.913118960624632,0,0,0,0,0,0,0,0,0,0,2.0576955586061656,-3.2270085502944474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8925468811915387,11.434438521305744,0,0,0,0,0,0
0,0.3622291021671827,2,2.065015479876161,1.2830188679245282,1.2,1.5416666666666667,0.9354838709677419,0,0,0,0,-1.6475682180646747,4.162030754331352,0,0,0,0,0,0,0,0,0,0,0,0,1.9206519286519947,-9.62014521083497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6756732655251305,8.233333333333333,0,0,0,0,0,0,0,0
2,0.47368421052631576,1,2.700404858299595,1.1607142857142858,0.6575342465753424,0.7575757575757576,0.575,0,0,1.8692952583810758,-4.628002028713663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0344439357957027,3.605551275463989,0,0,0,0,0,0,0,0,0,0,-1.7307094499531157,5.518002418850904,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0.5497076023391813,1,4.035087719298246,0.5555555555555556,2.161290322580645,1.1333333333333333,33.0,0,0,-2.1910458127777184,-5.378067600087517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8925468811915387,-3.2576440717118227,0,0,0,0,-1.7126933813990606,-3.023346655611956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.7368421052631579,1,7.515789473684211,0.8974358974358975,1.0555555555555556,0.9230769230769231,1.1304347826086956,0,0,0,0,0,0,0,0,0,0,-1.9138202672155999,-3.689323936863109,1.5707963267948966,3.3541019662496847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8925468811915387,-2.7950849718747373,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.4901315789473684,2,2.088815789473684,0.8433734939759037,0.9125,0.7674418604651163,1.0810810810810811,0,0,-2.5213431676069717,-4.714609110255059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9792852198675239,6.1493205848686925,1.9264322110956564,5.024681455801174,0,0,0,0,0,0,0,0
6,0.5141700404858299,2,2.659919028340081,1.9772727272727273,0.32323232323232326,0.7209302325581395,0.017857142857142856,0,0,0,0,0,0,0,0,0,0,-2.5213431676069722,2.0518453753741888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.695151321341658,5.351819812796576,0,0,1.5120405040791738,4.178272272563563,0,0,0,0
7,0.34539473684210525,1,2.2335526315789473,0.2823529411764706,1.4222222222222223,0.5227272727272727,41.0,-2.3561944901923448,-2.6700011704117284,0,0,0,0,0,0,2.0344439357957027,-4.081666326391711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3318090810196264,-2.1213203435596424,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0.46381578947368424,2,2.1151315789473686,0.5425531914893617,3.264705882352941,1.5151515151515151,61.0,0,0,0,0,0,0,2.4980915447965089,-3.627830898042712,0,0,1.9909930404041718,3.930242675022486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8023000391357487,2.3400353215544523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.5587044534412956,1,2.6153846153846154,0.6705882352941176,0.8933333333333333,0.5813953488372093,1.3125,0,0,0,0,1.67300304490215,-6.85160159703149,0,0,0,0,0,0,1.4288992721907325,7.539230729988306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2794225989225665,14.057732203692876,0,0,0,0,0,0
4,0.45723684210526316,1,2.1217105263157894,0.6436781609195402,1.1343283582089552,0.7608695652173914,1.9523809523809523,0,0,0,0,0,0,0,0,-2.2142974355881808,2.7950849718747373,0,0,0,0,0,0,0,0,1.8678605391359393,-4.651274547128343,0,0,0,0,-1.4840579881189115,7.789176899722647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.6558704453441295,3,2.5182186234817814,0.8444444444444444,1.3380281690140845,1.125,1.6129032258064515,0,0,-1.3771743339389511,-8.959786703810408,0,0,0,0,0,0,1.5707963267948966,20.62615503686856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3709676817219063,13.647554330732104,0,0,0,0,0,0,0,0,0,0
7,0.5368421052631579,1,2.2140350877192985,1.0128205128205128,1.706896551724138,2.5,1.4545454545454546,1.8370483759458218,3.989214484023953,0,0,-1.4940244355251184,-7.267220926874317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3239476077570913,2.7900698550248455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.35789473684210527,1,2.3929824561403508,1.163265306122449,0.7377049180327869,0.8333333333333334,0.6756756756756757,-2.1910458127777184,-5.378067600087517,0,0,0,0,0,0,0,0,0,0,0,0,-2.3561944901923448,3.791666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9480453864372556,-26.5675160329916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.5052631578947369,3,2.245614035087719,1.3492063492063493,0.5102040816326531,0.6666666666666666,0.4067796610169492,0,0,1.6183794300718799,-7.378647873726219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.727398203776912,-4.481141037726884,0,0,0,0,0,0,0,0,0,0,1.4501726582147938,6.610177338350648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.32057416267942584,1,3.430622009569378,0.5106382978723404,1.5357142857142858,0.8095238095238095,3.7142857142857144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4601391056210009,6.324555320336759,1.4464413322481351,5.5901699437494745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.677945044588987,-2.5609845714702466,0,0,0,0,0,0,0,0,0,0
3,0.3878116343490305,1,1.7839335180055402,0.7560975609756098,1.6181818181818182,1.1428571428571428,5.5,-2.2142974355881808,-5.528123273207941,0,0,1.6324464974341555,-20.48824348990843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.823350602572956,4.962421284010459,0,0,0,0,0,0,0,0,0,0,0,0
1,0.9298245614035088,1,12.824561403508772,0.5405405405405406,1.28,0.6875,2.3333333333333335,0,0,1.5707963267948966,2.23606797749979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5707963267948966,3.1622776601683795,0,0,0,0,1.4288992721907325,-5.460082416960389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.5502392344497608,4,3.200956937799043,1.7045454545454546,1.6444444444444444,16.0,0.9767441860465116,-1.2902595350565746,-6.9575610848917435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5374753309166493,7.7308230480331135,0,0,0,0,0,0,0,0,0,0,0,0,2.0131705497716417,-2.473245730703773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.43213296398891965,2,1.739612188365651,1.162162162162162,0.797752808988764,0.9230769230769231,0.7,-2.6779450445889874,-1.7568990337740056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0576955586061656,-34.07547179097859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7782925532300993,8.142750069738408,0,0,0,0,0,0,0,0
5,0.4093567251461988,1,4.175438596491228,1.0,1.0555555555555556,1.0344827586206897,1.1428571428571428,0,0,-2.6779450445889874,-0.9013878188659973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0931997585114255,3.3050886691753223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.459276098715045,1.597574692450779,0,0,0,0,0,0,0,0,0,0,0,0
